Pump pulses;Hypo. tank level;Chlorine setpoint;Dosing pump;UV percentage;Flow;Influent turbidity;Effluent turbidity;pH;Coagulant PPM
67.72;39.13;0.7;1;31.66;99.69;0.61;0.28;8.57;0
45.8;48.31;0.7;2;31.84;89.22;1.67;1.08;7.94;0
50.29;73.37;0.7;2;18.75;87.34;1.23;0.66;8.98;0
67.28;74.31;1;2;15.43;83.59;2.9;1.28;8.79;0
44.55;58.75;0.7;2;32.74;93.59;1.4;0.83;8.21;0
41.96;65.5;0.7;2;32.98;91.41;3.06;1.26;9.25;0
51.26;50.38;0.7;1;32.69;93.44;5.13;0.34;7.94;18.35
47.25;85.12;0.7;1;30.67;85.78;0.58;0.21;8.7;0
62.89;41.13;0.7;1;27.98;92.34;0.84;0.46;8.58;0
52.76;39.94;0.7;2;29.92;96.25;0.69;0.35;8.55;0
43.31;64.31;0.7;2;33.25;94.53;1.01;0.58;8.88;0
69.75;74.31;1;2;15.27;87.19;2.81;1.31;8.86;0
63.9;59.81;0.7;1;34.88;99.22;2.33;1.14;8.22;0
39.38;68.37;0.7;2;32.37;90.78;0.6;0.28;8.85;0
46.8;62.25;0.7;2;33.48;94.69;6.63;0.28;9.32;22.04
43.09;68.81;0.7;2;35;101.25;0.65;0.29;8.71;0
46.35;82.19;0.7;2;24.57;97.97;2.03;0.73;8.76;0
55.55;49.81;1;2;30.7;86.25;3.95;2;7.79;19.23
62.56;49.25;0.7;1;32.56;92.5;2;1.23;7.86;0
46.09;51.13;0.7;2;33.44;94.84;1.38;0.99;8.01;0
47.14;75.44;0.7;2;25.98;97.19;0.77;0.35;8.65;0
50.17;69;0.7;1;32.99;91.56;0.64;0.28;8.82;0
58.16;59.69;0.7;1;32.53;91.09;1.97;1;8.23;0
51.08;66.25;0.7;1;35.38;99.53;0.78;0.28;8.97;0
49.28;75.31;0.7;2;26.02;102.19;0.71;0.32;8.67;0
49.61;85.5;0.7;1;33.28;97.66;0.61;0.22;8.64;0
58.84;72.06;0.7;1;31.36;87.66;1.74;0.84;8.82;0
43.42;72.37;0.7;2;22.35;84.37;1.02;0.53;8.81;0
56.56;52.88;0.7;2;33.89;101.72;2.43;1.31;8.06;0
37.69;84.69;0.7;2;33.39;92.34;0.61;0.22;8.69;0
42.08;67;0.7;2;35.15;100.16;0.57;0.29;8.95;0
39.71;66.81;0.7;2;33.7;92.66;0.54;0.28;9.04;0
47.14;41.37;0.7;2;27.63;84.37;0.84;0.45;8.56;0
54.28;47.44;0.7;1;31.41;87.66;1.49;1.01;7.95;0
46.8;75.25;0.7;2;25.98;94.37;0.74;0.33;8.69;0
39.83;66.87;0.7;2;32.15;91.72;0.54;0.28;9.02;0
69.97;62.88;0.7;1;32.39;91.25;1.98;1.11;8.98;0
46.46;59.13;0.7;2;33.88;96.72;1.65;0.91;8.22;0
39.38;68.37;0.7;2;31.82;90.31;0.6;0.28;8.86;0
58.24;48.81;0.7;1;32.29;90.16;1.77;1.12;7.89;0
46.81;51.25;0.7;2;32.91;91.87;1.41;0.99;7.98;0
62.16;49.38;0.7;1;31.9;90.16;2.53;1.31;7.84;0
52.76;40;0.7;2;29.92;95.94;0.69;0.35;8.54;0
38.59;65.62;0.7;2;31.69;90.47;0.65;0.28;9.11;0
71.15;52.75;1;2;31.22;94.69;3.39;1.71;8.05;0
69.75;62.81;0.7;1;32.73;92.19;1.91;1.08;8.99;0
42.08;67;0.7;2;35.14;101.09;0.59;0.29;8.91;0
41.74;67.12;0.7;2;33.62;96.41;0.58;0.29;8.84;0
44.55;58.69;0.7;2;32.95;93.91;1.44;0.83;8.21;0
42.3;86.25;0.7;2;33.04;100;0.61;0.24;8.6;0
43.2;67.31;0.7;2;36.38;105;0.57;0.31;8.93;0
46.18;48.44;0.7;2;32.07;90.94;1.66;1.12;7.92;0
44.78;64.62;0.7;2;34.56;98.12;1.2;0.66;9.14;0
58.39;78.5;0.7;1;26.07;100;0.58;0.31;8.82;0
39.83;66.87;0.7;2;32.59;92.5;0.55;0.29;9.02;0
47.64;51.56;0.7;2;33.82;95.31;1.47;1.04;7.95;0
49.95;66.19;0.7;1;32.68;90.16;0.55;0.28;9.05;0
51.75;67.62;0.7;1;32.15;92.19;0.58;0.3;8.86;0
46.8;73.19;0.7;2;19.82;81.41;1.12;0.59;9.15;0
53.1;38.44;0.7;2;32.29;104.53;0.61;0.28;8.56;0
45.19;48.19;0.7;2;31.44;89.06;1.63;1.04;7.99;0
50.96;39.75;0.7;2;30.38;96.56;0.64;0.33;8.62;0
60.05;52.06;0.7;1;33.19;93.12;2.64;1.35;7.92;0
44.66;76.5;0.7;2;27.26;95.94;0.54;0.24;8.64;0
45.87;48.5;0.7;2;32.77;92.5;1.74;1.12;7.92;0
51.75;38.25;0.7;2;32.44;96.87;0.58;0.26;8.6;0
70.2;63;0.7;1;32.7;92.34;2.34;1.26;8.95;0
58.81;48.87;0.7;1;32.53;90.78;1.84;1.14;7.89;0
62.29;49.31;0.7;1;32.7;92.97;2.04;1.26;7.85;0
43.99;81.12;0.7;2;20.57;88.91;1.16;0.58;9.11;0
52.76;39.94;0.7;2;29.92;96.56;0.69;0.35;8.56;0
72.68;63.06;0.7;1;35.29;99.84;2.54;1.35;8.96;0
43.2;67.25;0.7;2;35.3;97.81;0.59;0.29;8.86;0
45.67;72.69;0.7;2;22;86.25;1.18;0.51;8.78;0
38.7;83.62;0.7;2;32.18;90.78;0.58;0.26;8.73;0
50.4;69;0.7;1;31.6;90.62;0.67;0.27;8.91;0
40.05;83.5;0.7;2;31.94;95.94;0.61;0.26;8.75;0
44.78;64.62;0.7;2;34.4;97.66;1.23;0.66;9.14;0
63.22;59.81;0.7;1;35.09;98.91;2.29;1.12;8.22;0
35.44;84.44;0.7;2;29.92;82.97;0.61;0.21;8.73;0
49.73;38;0.7;2;32.58;95.78;0.58;0.25;8.67;0
50.4;69.06;0.7;1;32.71;90.62;0.66;0.27;8.9;0
56.59;69.75;0.7;1;30.94;86.25;0.73;0.4;8.86;0
69.86;62.88;0.7;1;32.52;91.56;2.04;1.12;8.96;0
56.45;52.88;0.7;2;33.93;101.87;2.45;1.29;8.06;0
44.44;64.19;0.7;2;34.62;97.34;0.93;0.54;9.09;0
46.8;62.25;0.7;2;34.06;95.94;6.94;0.28;9.31;21.87
60.16;53.19;0.7;1;33.29;94.22;2.3;1.12;8.02;0
42.86;60.5;0.7;2;31.94;91.41;4.48;1.09;8.14;22.7
51.71;50.44;0.7;1;33.58;94.06;4.66;0.36;7.97;19.12
54.23;82.88;0.7;1;26.88;90.62;2.63;0.82;8.72;0
65.14;74;1;2;16.27;79.69;2.16;1.02;9.13;0
47.93;70.81;0.7;2;33.2;92.81;1.08;0.6;8.94;0
45.89;51.19;0.7;2;32.14;90.16;1.39;0.97;7.99;0
49.95;41.5;0.7;2;27.6;85.47;0.84;0.46;8.54;0
42.86;60.56;0.7;2;32.75;92.34;4.58;0.94;8.14;23.34
42.75;68.5;0.7;2;36.02;100.31;0.67;0.29;8.88;0
46.57;70.44;0.7;2;31.64;88.75;0.84;0.47;9.09;0
51.75;38.31;0.7;2;32.44;99.22;0.58;0.26;8.59;0
52.09;68.94;0.7;1;33.37;94.69;0.64;0.28;8.79;0
41.74;63.94;0.7;2;31.16;88.75;1.37;0.57;9.02;0
46.13;75.56;0.7;2;26.16;95.31;0.95;0.44;8.65;0
46.69;70.5;0.7;2;31.93;88.75;0.9;0.5;9.24;0
65.14;37.81;0.7;1;32.7;96.25;0.58;0.25;8.63;0
49.95;38.13;0.7;2;32.55;99.53;0.61;0.25;8.64;0
43.09;48;0.7;2;29.51;82.66;1.56;1.02;7.95;0
44.89;75.87;0.7;2;27.73;93.28;0.71;0.26;8.62;0
41.06;64.06;0.7;2;31.55;90.47;0.9;0.51;9.11;0
37.13;84.69;0.7;2;32.84;92.66;0.58;0.22;8.69;0
47.14;85.19;0.7;1;30.58;85.31;0.58;0.22;8.7;0
45.85;48.44;0.7;2;32.02;90.47;1.74;1.22;7.92;0
64.61;50.69;0.7;1;36.19;102.5;1.28;0.91;7.99;0
44.44;64.19;0.7;2;35.12;99.22;1.11;0.57;9.06;0
47.93;70.87;0.7;2;33.1;92.81;1.07;0.6;8.94;0
63.9;74.87;1;2;19.2;94.37;10.68;2;8.84;22.74
40.39;66.75;0.7;2;34.58;97.19;0.56;0.28;9.07;0
50.85;65;0.7;1;32.28;92.5;2.74;1.13;9.13;0
44.55;76.44;0.7;2;27.75;96.09;0.53;0.24;8.63;0
46.8;62.06;0.7;2;31.62;88.28;5.93;1.29;9.06;17.41
45.77;50.25;0.7;2;33.54;94.37;8.95;1.15;7.8;16.98
42.86;60.44;0.7;2;32.44;91.56;4.64;1.21;8.14;21.9
46.57;70.5;0.7;2;32.23;89.53;0.86;0.48;9.13;0
65.14;74;1;2;16.31;80.62;2.12;1.02;9.13;0
39.04;65.87;0.7;2;33.88;94.84;0.55;0.28;9;0
50.4;73.56;0.7;2;17.83;85.62;1.37;0.71;8.92;0
43.42;72.37;0.7;2;22.78;84.53;0.99;0.53;8.81;0
52.87;38.63;0.7;2;32.18;99.22;0.58;0.26;8.56;0
46.32;51.06;0.7;2;33.22;95.62;1.42;0.97;8;0
50.4;69.06;0.7;1;32.08;90.16;0.67;0.26;8.91;0
53.66;64.87;0.7;1;31.9;88.59;1.74;0.84;9.23;0
56.36;69.62;0.7;1;32.74;91.41;0.71;0.39;8.79;0
43.09;67.37;0.7;2;36.87;103.91;0.61;0.3;9.06;0
49.95;38.06;0.7;2;32.52;95.47;0.58;0.25;8.65;0
72.45;39.19;0.7;1;31.54;99.84;0.61;0.28;8.54;0
53.89;67.94;0.7;1;34.87;97.5;0.58;0.3;8.82;0
65.14;74;1;2;16.09;81.72;2.17;1.05;9.15;0
59.85;70;0.7;1;32.99;91.25;0.75;0.42;8.98;0
39.26;65.81;0.7;2;33.66;93.44;0.54;0.28;9.02;0
46.03;50.25;0.7;2;33.63;94.22;8.91;1.17;7.8;17.17
59.4;69.94;0.7;1;32.74;95.16;0.77;0.42;8.99;0
46.35;73;0.7;2;21.08;87.5;1.07;0.57;8.96;0
56.57;51.88;0.7;1;30.98;85.47;2.19;1.2;7.94;0
65.14;73.94;1;2;16.36;80.78;2.13;1.02;9.13;0
45.79;48.31;0.7;2;30.97;85.94;1.66;1.08;7.94;0
54.13;47.56;0.7;1;30.78;86.25;1.54;1.02;7.92;0
47.47;73.12;0.7;2;20.21;86.09;1.16;0.59;9.18;0
47.14;41.37;0.7;2;27.66;84.22;0.84;0.45;8.56;0
44.66;76.87;0.7;2;27.37;95.31;0.66;0.29;8.46;0
50.96;39.75;0.7;2;30.3;96.72;0.64;0.33;8.62;0
66.49;38.81;0.7;1;31.97;97.66;0.58;0.26;8.61;0
53.89;67.94;0.7;1;34.48;97.5;0.57;0.3;8.82;0
53.66;64.87;0.7;1;31.83;87.81;1.73;0.84;9.22;0
67.72;39.13;0.7;1;31.66;100.31;0.61;0.28;8.58;0
41.74;68.56;0.7;2;34.33;95.78;0.64;0.29;8.79;0
45.11;75.87;0.7;2;27.3;92.81;1.07;0.28;8.62;0
44.55;58.69;0.7;2;33.43;93.75;1.44;0.83;8.21;0
65.25;74;1;2;16.21;81.25;2.12;1.02;9.14;0
41.17;65.5;0.7;2;32.87;91.09;3.08;1.12;9.27;0
45.94;48.44;0.7;2;32.94;92.03;1.72;1.13;7.92;0
65.25;74;1;2;16.23;80.94;2.14;1.01;9.14;0
49.28;75.31;0.7;2;26.11;102.19;0.71;0.33;8.66;0
49.28;75.37;0.7;2;25.97;103.12;0.71;0.33;8.67;0
58.16;78.75;0.7;1;25.78;95.62;0.61;0.32;8.8;0
65.14;37.88;0.7;1;32.73;97.34;0.61;0.24;8.63;0
51.86;66.5;0.7;1;34.43;96.09;0.54;0.28;8.88;0
54.45;69.75;0.7;1;31.14;87.19;0.72;0.4;8.93;0
47.25;73.12;0.7;2;20.45;84.06;1.14;0.6;9.15;0
38.59;83.81;0.7;2;32.12;92.19;0.61;0.26;8.74;0
44.21;81.19;0.7;2;20.46;90.16;1.07;0.57;9.15;0
64.35;37.19;0.7;1;33.02;94.22;0.58;0.24;8.69;0
63.56;40.81;0.7;1;28.41;92.81;0.75;0.43;8.52;0
70.2;62.88;0.7;1;33.06;91.72;1.99;1.11;8.98;0
44.44;64.19;0.7;2;35.1;99.37;1.24;0.56;9.06;0
39.71;66.81;0.7;2;32.65;92.66;0.56;0.28;9.04;0
44.55;76.37;0.7;2;27.05;96.87;0.54;0.24;8.61;0
51.86;66.5;0.7;1;33.62;96.09;0.57;0.28;8.88;0
39.38;68.31;0.7;2;32.02;90.62;0.61;0.28;8.86;0
58.16;69.81;0.7;1;33.94;96.09;0.75;0.41;8.99;0
54.68;58.56;0.7;1;33.45;92.5;1.33;0.81;8.2;0
56.59;69.69;0.7;1;30.32;86.25;0.71;0.39;8.83;0
42.53;68.37;0.7;2;34.65;99.84;0.63;0.29;8.88;0
41.06;64.06;0.7;2;31.81;90;0.9;0.52;9.11;0
43.09;67.37;0.7;2;36.7;104.06;0.59;0.3;9.05;0
49.84;39.63;0.7;2;30.5;91.56;0.61;0.32;8.59;0
65.03;61.25;1;1;26.66;77.19;7.03;3.06;8.23;19.13
42.86;60.44;0.7;2;32.62;91.56;4.28;1.29;8.14;18.08
44.78;76.5;0.7;2;27.56;96.56;0.54;0.24;8.64;0
44.93;50.19;0.7;2;32.15;91.09;6.22;1.28;7.8;17.37
49.5;65.19;0.7;1;31.32;91.25;5.16;0.89;9.04;20.97
47.93;70.75;0.7;2;33.24;92.66;1.07;0.6;8.94;0
65.14;74.06;1;2;16.11;81.56;2.14;1.04;9.15;0
36.11;84.56;0.7;2;31.08;87.19;0.58;0.22;8.71;0
45.9;72.87;0.7;2;21.66;84.69;1.01;0.52;8.76;0
53.55;64.81;0.7;1;31.07;87.81;1.62;0.78;9.41;0
49.84;84.06;0.7;1;31.39;88.44;0.84;0.33;8.71;0
70.43;39.44;0.7;1;31.02;102.5;0.69;0.35;8.59;0
67.72;39.13;0.7;1;31.66;100.31;0.61;0.28;8.57;0
49.95;38.06;0.7;2;32.55;100.31;0.58;0.25;8.65;0
60.64;60.06;0.7;1;33.62;95.94;2.4;1.1;8.21;0
70.69;52.75;1;2;31.58;95.16;3.13;1.64;8.05;0
49.28;75.37;0.7;2;26.03;101.87;0.73;0.34;8.66;0
51.75;38.25;0.7;2;32.44;98.44;0.58;0.26;8.6;0
58.27;78.87;0.7;1;25.81;98.12;0.64;0.35;8.84;0
43.87;80.75;0.7;2;21.9;87.66;0.87;0.46;8.96;0
42.3;86.25;0.7;2;33.19;100.94;0.61;0.24;8.61;0
39.26;65.75;0.7;2;33.67;94.53;0.55;0.28;9.02;0
65.25;37.88;0.7;1;32.7;99.53;0.58;0.25;8.63;0
57.82;59.56;0.7;1;33.26;95.31;1.91;1.01;8.23;0
45.34;69.31;0.7;1;32.6;92.03;0.67;0.16;8.69;0
49.61;85.56;0.7;1;32.99;92.66;0.58;0.22;8.66;0
43.2;67.31;0.7;2;35.93;104.38;0.57;0.29;8.87;0
46.57;70.5;0.7;2;31.5;87.97;0.85;0.48;9.16;0
39.38;68.25;0.7;2;32.19;92.19;0.61;0.28;8.77;0
40.39;66.75;0.7;2;34.53;95.78;0.56;0.28;9.07;0
43.2;76.62;0.7;2;27.68;91.56;0.55;0.24;8.64;0
49.28;75.31;0.7;2;26;102.97;0.71;0.33;8.67;0
42.86;60.44;0.7;2;32.49;90.94;4.14;1.32;8.14;22.52
45.9;59.31;0.7;2;32.92;92.5;1.86;0.97;8.23;0
44.55;76.44;0.7;2;27.47;95;0.54;0.24;8.63;0
46.57;84.06;0.7;1;30.67;84.69;0.58;0.29;8.77;0
45.38;48.06;0.7;2;32.02;89.22;1.63;1.06;7.98;0
55.91;68.06;0.7;1;36.05;101.41;0.58;0.31;8.72;0
52.2;73.62;0.7;2;18.03;86.56;1.41;0.77;8.91;0
52.76;39.94;0.7;2;29.98;94.84;0.69;0.35;8.57;0
60.53;70.06;0.7;1;32.58;92.5;0.78;0.43;8.94;0
48.76;51.44;0.7;2;34.48;98.75;1.46;1.01;7.96;0
41.06;64.06;0.7;2;32.9;89.84;0.9;0.51;9.05;0
45.67;72.62;0.7;2;22.06;85.94;1.1;0.51;8.78;0
38.7;83.62;0.7;2;32.12;90.94;0.58;0.26;8.74;0
46.57;73.19;0.7;2;19.43;80.16;1.11;0.57;9.18;0
41.74;68.56;0.7;2;33.98;95.94;0.63;0.29;8.81;0
45.98;51.06;0.7;2;33.74;94.37;1.44;0.97;8;0
55.69;78.31;0.7;1;25.87;97.66;0.58;0.3;8.82;0
63.67;74.94;1;2;19.58;92.34;13.66;1.8;8.77;20.67
49.95;41.44;0.7;2;27.55;87.19;0.84;0.47;8.54;0
44.78;76.5;0.7;2;27.14;96.72;0.54;0.24;8.65;0
47.84;51.37;0.7;2;33.09;94.22;1.45;1;7.96;0
63.67;70.19;0.7;1;34.92;98.44;0.79;0.46;8.94;0
55.91;68.06;0.7;1;36.76;102.34;0.59;0.31;8.71;0
44.66;76.5;0.7;2;27.64;96.09;0.52;0.24;8.65;0
60.41;59.81;0.7;1;32.74;93.44;2.12;1.07;8.23;0
65.25;37.88;0.7;1;32.7;98.44;0.58;0.24;8.63;0
54.45;69.81;0.7;1;30.67;87.19;0.74;0.41;8.94;0
72;63.13;0.7;1;35.83;100.31;2.55;1.36;8.98;0
66.49;74.37;1;2;15.7;81.41;2.9;1.29;8.77;0
45.9;59.31;0.7;2;34.03;94.69;1.88;0.99;8.23;0
42.53;68.37;0.7;2;34.75;98.44;0.62;0.29;8.88;0
63.34;61.81;0.7;1;33.13;92.97;4.07;1.12;8.49;16.57
46.8;75.25;0.7;2;25.95;95.78;0.74;0.33;8.69;0
47.14;41.37;0.7;2;27.75;83.91;0.84;0.45;8.57;0
50.85;66.56;0.7;1;35.36;99.37;0.55;0.28;8.9;0
44.55;76.5;0.7;2;27.63;95.94;0.55;0.24;8.65;0
61.82;49.38;0.7;1;31.98;89.69;2.19;1.31;7.84;0
48.67;51.37;0.7;2;34.85;97.97;1.47;1.01;7.96;0
47.32;51.5;0.7;2;32.86;93.75;1.47;1.02;7.95;0
56.59;48.69;0.7;1;29.84;83.91;1.83;1.11;7.9;0
42.19;58.75;0.7;2;31.87;91.09;1.53;0.84;8.21;0
48.94;83.94;0.7;1;30.96;86.56;0.72;0.34;8.74;0
44.33;58.94;0.7;2;32.58;90.78;1.56;0.86;8.22;0
46.91;76.75;0.7;2;27.37;98.91;0.54;0.26;8.55;0
49.95;66.19;0.7;1;31.33;90.16;0.55;0.28;9.04;0
50.74;67.5;0.7;1;32.66;91.25;0.56;0.29;9.16;0
56.47;64.94;0.7;1;33.92;95.31;2.02;0.97;9.36;0
44.55;58.69;0.7;2;32.62;94.53;1.42;0.83;8.21;0
45.46;48.13;0.7;2;31.74;89.37;1.65;1.07;7.98;0
49.61;69.19;0.7;1;32.77;93.28;0.68;0.21;8.87;0
58.56;52.06;0.7;1;31.63;89.06;2.43;1.27;7.93;0
62.36;49.25;0.7;1;32.31;90.47;1.97;1.2;7.86;0
44.78;75.94;0.7;2;28.01;93.59;1.29;0.24;8.62;0
46.04;51.06;0.7;2;33.33;94.69;1.35;0.97;8.01;0
40.05;83.5;0.7;2;32.12;95.47;0.61;0.26;8.75;0
40.05;83.37;0.7;2;32.15;93.44;0.58;0.26;8.76;0
46.46;59.19;0.7;2;34.66;97.19;1.65;0.94;8.23;0
50.17;73.31;0.7;2;19.15;86.41;1.22;0.65;9;0
50.85;65.25;0.7;1;34.21;94.84;6.56;0.61;9.11;19.68
43.09;67.37;0.7;2;37.76;104.84;0.58;0.3;9.01;0
44.44;64.19;0.7;2;34.38;97.66;0.94;0.54;9.1;0
39.83;66.87;0.7;2;31.21;91.09;0.59;0.28;9.02;0
51.08;67.5;0.7;1;31.99;91.56;0.56;0.29;9.12;0
66.49;38.81;0.7;1;31.97;93.12;0.58;0.28;8.63;0
43.2;76.62;0.7;2;26.99;90.94;0.55;0.26;8.64;0
70.49;52.75;1;2;32.29;95.62;2.84;1.51;8.06;0
66.26;74.69;1;2;16.93;87.19;4.87;1.39;8.94;19.28
51.19;67.5;0.7;1;32.05;91.72;0.56;0.29;9.12;0
64.62;50.69;0.7;1;36;102.97;1.3;0.91;7.99;0
49.61;38;0.7;2;32.55;95.78;0.58;0.24;8.66;0
58.05;69.94;0.7;1;34.22;98.12;0.77;0.43;9.01;0
46.8;75.25;0.7;2;25.82;95.16;0.75;0.33;8.69;0
54.01;47.44;0.7;1;31.7;87.81;1.52;1.01;7.94;0
40.95;65.69;0.7;2;35.48;99.53;0.56;0.28;9.08;0
39.15;65.87;0.7;2;32.44;93.28;0.54;0.28;9;0
39.38;68.31;0.7;2;32.41;90.31;0.6;0.28;8.81;0
44.82;50.19;0.7;2;32.01;90.31;6.2;1.26;7.8;18.01
51.08;66.25;0.7;1;34.35;98.75;0.59;0.28;8.98;0
42.86;60.44;0.7;2;32.39;92.19;4.42;0.99;8.14;18.25
61.99;74.75;1;2;18.55;89.69;6.77;1.87;8.98;21.44
44.89;76.81;0.7;2;27.3;94.06;0.63;0.29;8.48;0
47.93;70.81;0.7;2;32.82;91.25;1.09;0.6;8.95;0
43.2;67.31;0.7;2;36.88;102.97;0.58;0.29;8.92;0
66.49;38.81;0.7;1;31.97;95.94;0.58;0.26;8.61;0
56.59;69.75;0.7;1;30.57;86.41;0.72;0.4;8.86;0
46.57;70.44;0.7;2;32.07;88.75;0.84;0.47;9.07;0
47.93;70.75;0.7;2;31.83;91.09;1.19;0.61;8.97;0
58.16;78.75;0.7;1;25.64;97.03;0.61;0.32;8.8;0
38.59;65.62;0.7;2;32.27;89.53;0.71;0.28;9.12;0
46.46;59.19;0.7;2;34.7;97.03;1.66;0.93;8.23;0
50.4;69.06;0.7;1;31.67;90.31;0.67;0.26;8.91;0
54.34;67.69;0.7;1;34.85;99.06;0.59;0.3;9.1;0
45.67;72.81;0.7;2;21.22;82.66;0.98;0.52;8.76;0
51.86;66.5;0.7;1;34.43;96.25;0.54;0.28;8.88;0
59.19;53.38;0.7;1;34.64;98.28;1.17;0.81;8.04;0
66.15;74.62;1;2;17.02;87.97;5.04;1.41;8.96;19.79
46.35;72.94;0.7;2;21.23;83.91;1.03;0.56;8.84;0
44.44;64.19;0.7;2;35.04;97.81;0.92;0.54;9.09;0
45.9;62.25;0.7;2;32.98;93.91;8.8;0.34;9.26;17.65
42.08;67;0.7;2;35.15;98.91;0.57;0.29;8.95;0
71.17;52.75;1;2;31.8;97.03;3.06;1.59;8.05;0
49.95;38.06;0.7;2;32.55;98.75;0.58;0.24;8.64;0
46.8;75.19;0.7;2;25.98;94.06;0.76;0.33;8.69;0
47.14;62.06;0.7;2;31.79;89.06;6.6;1.23;9.19;20.62
41.74;67.19;0.7;2;35.25;99.22;0.56;0.29;8.83;0
42.86;60.5;0.7;2;32.36;92.19;4.35;1.01;8.14;18.04
55.49;52.88;0.7;2;33.42;96.09;2.49;1.33;8.06;0
46.69;73.19;0.7;2;19.93;81.25;1.12;0.57;9.17;0
65.36;37.88;0.7;1;32.7;98.44;0.58;0.24;8.64;0
64.24;59.88;0.7;1;35.53;99.22;2.34;1.15;8.22;0
63.34;70.19;0.7;1;34.65;96.56;0.78;0.44;8.93;0
46.27;50.19;0.7;2;33.95;95;7.65;1.18;7.8;17.44
56.63;51.88;0.7;1;30.61;85.31;2.21;1.21;7.94;0
53.26;50.31;0.7;1;31.57;88.44;9.65;0.66;7.81;18.81
55.98;49.81;1;2;30.86;86.56;3.99;2.11;7.79;18.72
59.96;59.75;0.7;1;32.53;92.66;2.05;1.04;8.23;0
46.46;62.12;0.7;2;32.66;91.72;10.21;1.04;9.24;18.61
50.29;69;0.7;1;32.45;90.78;0.66;0.27;8.89;0
51.19;67.56;0.7;1;32.87;91.56;0.56;0.29;9.12;0
62.66;41.19;0.7;1;27.89;92.97;0.84;0.46;8.59;0
44.55;76.5;0.7;2;27.35;95.78;0.55;0.26;8.65;0
67.72;39.13;0.7;1;31.66;99.22;0.61;0.28;8.57;0
44.33;80.87;0.7;2;21.56;88.59;0.9;0.49;8.84;0
39.38;68.37;0.7;2;32.44;90.94;0.62;0.28;8.87;0
58.46;48.81;0.7;1;32.34;90.16;1.83;1.12;7.89;0
40.95;65.69;0.7;2;35.32;98.44;0.56;0.28;9.08;0
49.95;66.19;0.7;1;32.09;90.62;0.57;0.28;9.04;0
49.95;38.06;0.7;2;32.55;99.53;0.58;0.25;8.65;0
63.9;74.87;1;2;19.45;92.5;11.53;2.02;8.82;17.65
71.14;52.75;1;2;31.53;96.25;3.15;1.65;8.05;0
70.31;52.75;1;2;32.33;95.78;2.84;1.49;8.06;0
51.97;38.31;0.7;2;32.44;97.19;0.58;0.26;8.58;0
60.75;61.13;1;1;26.78;74.06;6.55;3.25;8.19;18.05
49.28;75.31;0.7;2;26.09;101.72;0.71;0.32;8.67;0
41.74;64;0.7;2;31.31;88.75;1.01;0.54;9.01;0
44.78;59.19;0.7;2;33.5;94.37;1.65;0.91;8.23;0
52.76;38.5;0.7;2;32.23;103.44;0.58;0.28;8.56;0
54.28;47.56;0.7;1;31.9;89.84;1.52;1.02;7.93;0
46.13;75.56;0.7;2;26.3;94.37;0.98;0.45;8.64;0
41.17;65.62;0.7;2;35.47;98.28;0.55;0.28;9.09;0
66.15;74.69;1;2;17.08;87.34;5.02;1.43;8.96;20.8
60.75;61.13;1;1;27.29;76.72;6.47;3.29;8.19;17.64
47.47;73.19;0.7;2;20.29;85.78;1.16;0.59;9.18;0
47.59;60.31;0.7;2;33.66;94.84;3.05;1.12;8.19;0
51.75;66.44;0.7;1;32.34;94.37;0.54;0.28;8.9;0
39.26;65.87;0.7;2;33.91;94.37;0.54;0.28;9.01;0
40.72;66;0.7;2;35.24;99.69;0.55;0.28;9.16;0
40.95;86.37;0.7;2;33.19;95.31;0.58;0.23;8.63;0
49.84;39.69;0.7;2;30.44;90.78;0.61;0.32;8.6;0
44.78;76;0.7;2;28.14;96.72;0.58;0.24;8.62;0
44.55;76.37;0.7;2;27.73;97.66;0.54;0.24;8.61;0
62.45;50.88;0.7;1;35.31;99.22;1.29;0.89;7.98;0
50.92;53.13;0.7;1;34.71;98.59;3.67;0.34;7.99;20.15
64.49;50.63;0.7;1;36.24;101.87;1.32;0.92;8;0
46.8;75.25;0.7;2;26.05;94.69;0.72;0.33;8.68;0
37.24;84.81;0.7;2;32.44;90.16;0.58;0.21;8.7;0
46.46;73;0.7;2;20.86;84.84;1.06;0.57;8.91;0
53.66;64.94;0.7;1;31.16;87.97;1.84;0.89;9.21;0
46.04;51.06;0.7;2;33.35;94.37;1.39;0.97;8;0
66.49;38.81;0.7;1;32;99.22;0.58;0.28;8.61;0
43.2;76.62;0.7;2;27.32;90.94;0.54;0.26;8.64;0
42.86;60.56;0.7;2;32.68;93.28;4.73;0.71;8.14;19.73
60.33;53.19;0.7;1;32.95;93.28;2.31;1.12;8.02;0
58.39;78.56;0.7;1;26.22;100.31;0.58;0.32;8.81;0
45.79;72.75;0.7;2;21.82;84.22;0.97;0.52;8.77;0
59.85;69.94;0.7;1;33.07;91.56;0.75;0.42;8.99;0
53.98;47.44;0.7;1;31.45;88.91;1.48;1;7.95;0
41.17;60.94;1;2;23.21;64.84;3.97;2.55;8.17;20.36
72.79;63.06;0.7;1;35.05;99.22;2.58;1.34;8.96;0
41.06;65.75;0.7;2;35.9;100.94;0.56;0.28;9.06;0
50.17;73.37;0.7;2;19.32;87.19;1.23;0.66;8.99;0
50.63;66.62;0.7;1;35.89;102.34;0.55;0.29;9.09;0
47.25;85.19;0.7;1;31.16;86.41;0.58;0.21;8.7;0
